# ts rotation(%) translation(%)
683.83 0.0203849 0.0157302
683.83 0.0168 0.0145274
683.83 0.0174122 0.0155854
683.83 0.017314 0.0152092
683.83 0.017504 0.014842
683.83 0.0177938 0.0144276
683.83 0.017553 0.0150858
683.83 0.0173455 0.0150186
683.83 0.016852 0.0145851
683.83 0.0168411 0.014549
683.83 0.0169842 0.0156661
683.83 0.0171926 0.0157539
683.83 0.0171675 0.0155772
683.83 0.0179231 0.0166201
683.83 0.0182346 0.0169929
683.83 0.0181506 0.0169439
685.03 0.017773 0.0338594
685.03 0.017808 0.0252334
685.03 0.0180434 0.0252407
685.03 0.0178331 0.0246094
685.03 0.0184167 0.0242628
685.03 0.0181139 0.0230951
685.03 0.0201572 0.0205427
685.03 0.0197649 0.0194702
685.03 0.0193564 0.01841
685.03 0.0204798 0.0174628
685.03 0.0202538 0.016322
685.03 0.0171912 0.0150725
685.03 0.0166154 0.0137302
685.03 0.016519 0.0136451
685.03 0.016714 0.0141623
685.03 0.0163747 0.0145861
685.03 0.0161305 0.0158743
685.03 0.0166834 0.0169174
685.03 0.0172786 0.0185254
685.03 0.0183041 0.0199898
685.03 0.0191269 0.0207066
685.03 0.0202081 0.0207424
685.03 0.0202586 0.0210478
686.08 0.0218644 0.032785
686.08 0.0207846 0.0236105
686.08 0.0206607 0.0232135
686.08 0.020567 0.0221048
686.08 0.020788 0.020874
686.08 0.0224183 0.0186562
686.08 0.0226335 0.0185361
686.08 0.0218875 0.0178059
686.08 0.0213572 0.0170672
686.08 0.0177832 0.0147647
686.08 0.0164576 0.0131639
686.08 0.01521 0.0122771
686.08 0.0147581 0.0113751
686.08 0.0153951 0.0111059
686.08 0.0165669 0.0124543
686.08 0.0181154 0.0129685
686.08 0.0194071 0.0149872
686.08 0.020587 0.0160864
686.88 0.0186788 0.0283243
686.88 0.0192249 0.0199526
686.88 0.0191804 0.0188966
686.88 0.0191611 0.0192147
686.88 0.018699 0.0177181
686.88 0.0157575 0.0156604
686.88 0.0157221 0.014447
686.88 0.0153968 0.0144939
686.88 0.015829 0.013748
686.88 0.0154779 0.0144531
686.88 0.0163884 0.0147253
686.88 0.0167372 0.0153748
686.88 0.0178788 0.0161841
686.88 0.0185371 0.017803
686.88 0.0186845 0.018323
687.53 0.0176993 0.0199795
687.53 0.0166944 0.0175871
687.53 0.0163829 0.017781
687.53 0.0171188 0.0150424
687.53 0.017661 0.0149224
687.53 0.018085 0.0145443
687.53 0.0172 0.0140966
687.53 0.0170322 0.0142275
687.53 0.0170081 0.0139857
687.53 0.0179846 0.0150894
687.53 0.0181641 0.0160983
687.53 0.0188583 0.0168323
688.08 0.0170588 0.0262431
688.08 0.0195833 0.0182078
688.08 0.0210623 0.0173816
688.08 0.0225963 0.0177787
688.08 0.0262278 0.0154049
688.08 0.0244625 0.0151431
688.08 0.022613 0.0152938
688.08 0.0210781 0.0150267
688.08 0.0192861 0.0154278
688.08 0.018904 0.015674
688.58 0.0212607 0.0272143
688.58 0.023621 0.0260362
688.58 0.0247507 0.0193272
688.58 0.0303361 0.0182423
688.58 0.0346234 0.0177038
688.58 0.0314611 0.016811
688.58 0.0280775 0.0162327
688.58 0.0248212 0.0162296
688.58 0.0218188 0.017452
688.58 0.0189265 0.0179098
689.079 0.0208759 0.0264943
689.079 0.024346 0.0253932
689.079 0.0309102 0.0187716
689.079 0.0316836 0.0170769
689.079 0.0286992 0.0164031
689.079 0.0253649 0.0167662
689.079 0.0205144 0.0158061
689.079 0.0194965 0.0144531
689.079 0.0234576 0.0149673
689.079 0.0262023 0.0156902
689.529 0.0268652 0.0257446
689.529 0.0240395 0.0164961
689.529 0.023395 0.0153811
689.529 0.0207076 0.0158638
689.529 0.0172445 0.0148602
689.529 0.0184629 0.0135862
689.529 0.0217774 0.0132051
689.529 0.0284219 0.0144903
689.529 0.0318588 0.0169799
689.979 0.0335772 0.0294903
689.979 0.0266667 0.0208535
689.979 0.0210493 0.0179742
689.979 0.0173264 0.0153997
689.979 0.0179148 0.0137171
689.979 0.0194575 0.014256
689.979 0.0220558 0.0151555
689.979 0.025619 0.0176653
690.379 0.0186772 0.0270896
690.379 0.0176702 0.0180893
690.379 0.0170413 0.0165917
690.379 0.016309 0.0148378
690.379 0.0163702 0.0153521
690.379 0.017089 0.0159865
690.379 0.0170783 0.0164156
690.379 0.0151551 0.0177946
690.779 0.0186614 0.0280505
690.779 0.0181453 0.0186192
690.779 0.0169465 0.0169042
690.779 0.0159897 0.0151037
690.779 0.0160611 0.0144494
690.779 0.0169737 0.0154769
690.779 0.0168162 0.0166683
690.779 0.0148978 0.0186902
691.129 0.0124699 0.0168583
691.129 0.0131931 0.0155844
691.129 0.0148792 0.0141175
691.129 0.0145943 0.0138932
691.129 0.015992 0.0146649
691.129 0.0177326 0.0149236
691.129 0.0143549 0.0171717
691.479 0.0118655 0.0161421
691.479 0.012051 0.015322
691.479 0.012133 0.0145148
691.479 0.0123385 0.0135408
691.479 0.0116084 0.014653
691.479 0.0119548 0.0154436
691.479 0.0120719 0.0169454
691.829 0.0119732 0.0232773
691.829 0.012647 0.0171185
691.829 0.0126949 0.0153893
691.829 0.012799 0.0151006
691.829 0.0124595 0.0155214
691.829 0.0132928 0.0169518
691.829 0.0109817 0.0185192
692.179 0.0127598 0.024504
692.179 0.0156265 0.0176725
692.179 0.0144093 0.0157361
692.179 0.0137069 0.0145855
692.179 0.0148243 0.016428
692.179 0.0149251 0.0178871
692.179 0.0163738 0.0194175
692.529 0.0175767 0.0257506
692.529 0.0154406 0.0180276
692.529 0.0146642 0.016504
692.529 0.0141956 0.0145168
692.529 0.0162612 0.0150711
692.529 0.0164226 0.0152666
692.529 0.0183831 0.0163071
692.879 0.0170683 0.0241208
692.879 0.0206926 0.0172955
692.879 0.0161572 0.0157545
692.879 0.0134678 0.0157123
692.879 0.0121099 0.0151471
692.879 0.0138199 0.0170992
692.879 0.0179817 0.0202815
693.229 0.0207593 0.0256797
693.229 0.026255 0.0236192
693.229 0.0268921 0.0174243
693.229 0.0161988 0.0162237
693.229 0.0100759 0.0177986
693.229 0.019221 0.0197702
693.229 0.0261288 0.0228789
693.579 0.0348986 0.0270746
693.579 0.0453496 0.0206012
693.579 0.0378699 0.0183945
693.579 0.0244641 0.0164886
693.579 0.010848 0.0172228
693.579 0.0226808 0.0199202
693.579 0.03772 0.0230734
693.929 0.0422302 0.0261149
693.929 0.0333625 0.019781
693.929 0.0189959 0.0164313
693.929 0.0149127 0.0160859
693.929 0.0289975 0.0181866
693.929 0.0374817 0.0210881
693.929 0.0400105 0.025858
694.279 0.0279875 0.0240243
694.279 0.0130471 0.0198229
694.279 0.0138055 0.0169192
694.279 0.0290256 0.017824
694.279 0.0424384 0.0201288
694.279 0.0498996 0.0228845
694.279 0.0279833 0.0241134
694.629 0.0248895 0.024564
694.629 0.0135577 0.0202569
694.629 0.0196682 0.0178289
694.629 0.0249171 0.0183458
694.629 0.0351928 0.0215017
694.629 0.02515 0.0232954
694.629 0.0177602 0.0245189
694.979 0.0175386 0.0246972
694.979 0.0150482 0.0215669
694.979 0.0171654 0.0191336
694.979 0.0197496 0.0187921
694.979 0.0259294 0.0223753
694.979 0.019242 0.0228125
694.979 0.0165587 0.0241691
695.328 0.0146872 0.0236482
695.328 0.013679 0.0202843
695.328 0.0173766 0.0186896
695.328 0.0200967 0.020627
695.328 0.0195378 0.0216952
695.328 0.0120706 0.0197811
695.328 0.0143308 0.0183207
695.678 0.0148575 0.0216959
695.678 0.0160665 0.0193057
695.678 0.0149809 0.0181376
695.678 0.0149631 0.0190643
695.678 0.0184789 0.0225169
695.678 0.0144942 0.0242535
695.678 0.0116404 0.0241734
696.078 0.0131156 0.0249551
696.078 0.0145254 0.0218477
696.078 0.0152399 0.020324
696.078 0.0142257 0.0204383
696.078 0.015316 0.0218323
696.078 0.0165261 0.0232766
696.078 0.0150269 0.0241778
696.078 0.0162968 0.0242887
696.479 0.0135883 0.0233731
696.479 0.01447 0.021418
696.479 0.0146398 0.020315
696.479 0.0138808 0.021243
696.479 0.0139308 0.0228229
696.479 0.0145317 0.0244386
696.479 0.0154417 0.0260606
696.479 0.0155576 0.0265057
696.879 0.0163462 0.0224755
696.879 0.0146373 0.0210043
696.879 0.0146576 0.020949
696.879 0.0138135 0.0201556
696.879 0.0139922 0.0214604
696.879 0.0160266 0.0234549
696.879 0.0183305 0.024976
696.879 0.0202146 0.025797
696.879 0.0229264 0.0260625
697.329 0.0210749 0.0191493
697.329 0.0176142 0.0174041
697.329 0.015697 0.0183715
697.329 0.0154229 0.0199746
697.329 0.0158211 0.0232096
697.329 0.0178487 0.0246369
697.329 0.0212153 0.0281321
697.329 0.0219495 0.0298736
697.329 0.0244634 0.0312432
697.828 0.0266818 0.0245458
697.828 0.0231807 0.0223797
697.828 0.019672 0.0214292
697.828 0.0177219 0.0212533
697.828 0.0155859 0.0200302
697.828 0.0152157 0.0224274
697.828 0.0189749 0.0263421
697.828 0.0234729 0.0304762
697.828 0.0279206 0.0372569
697.828 0.0358622 0.0435963
697.828 0.0445246 0.0525386
698.378 0.0487727 0.0537759
698.378 0.0393155 0.0444792
698.378 0.0299735 0.0338741
698.378 0.0209832 0.0253826
698.378 0.0147535 0.0221709
698.378 0.0179694 0.0266435
698.378 0.0284511 0.0382879
698.378 0.0399606 0.0507106
698.378 0.0508859 0.0674093
698.378 0.0642497 0.0828168
698.378 0.0776764 0.0993747
698.978 0.0805397 0.098539
698.978 0.0657634 0.08066
698.978 0.0516334 0.06386
698.978 0.0376548 0.0470283
698.978 0.0246191 0.0310234
698.978 0.01492 0.0224116
698.978 0.0189989 0.0283129
698.978 0.0333868 0.0455481
698.978 0.0484106 0.063521
698.978 0.0632132 0.0851807
698.978 0.0788258 0.104924
699.478 0.0690436 0.086379
699.478 0.054485 0.0670543
699.478 0.0394166 0.0481156
699.478 0.0260459 0.031389
699.478 0.0166246 0.0216493
699.478 0.0201039 0.0275214
699.478 0.033934 0.0453042
699.478 0.0494566 0.0659974
699.478 0.0654259 0.0869696
699.478 0.0814991 0.107864
699.978 0.071032 0.093069
699.978 0.0553202 0.07092
699.978 0.0404359 0.0512853
699.978 0.0271799 0.0331226
699.978 0.0171506 0.0231244
699.978 0.0199451 0.0294918
699.978 0.0344976 0.048194
699.978 0.0496944 0.0677813
699.978 0.0648134 0.0879927
699.978 0.0797423 0.107666
699.978 0.094654 0.127533
700.528 0.0553524 0.073453
700.528 0.0418274 0.0533387
700.528 0.0297946 0.0369951
700.528 0.0208515 0.0245737
700.528 0.0142993 0.0192661
700.528 0.0184413 0.0265593
700.528 0.0280813 0.038768
700.528 0.0388715 0.0536565
700.528 0.0497567 0.0679209
700.528 0.0600613 0.081105
701.028 0.0336742 0.0462135
701.028 0.0268818 0.0328457
701.028 0.0210385 0.0259434
701.028 0.0159451 0.0207223
701.028 0.0143482 0.0189813
701.028 0.0163399 0.0233469
701.028 0.0210619 0.0297545
701.028 0.0267144 0.0370347
701.028 0.033092 0.0453795
701.028 0.0395445 0.0525887
701.478 0.0181672 0.0249694
701.478 0.0178209 0.018521
701.478 0.0170306 0.0178687
701.478 0.0132747 0.0197956
701.478 0.0151032 0.0225125
701.478 0.0145824 0.0221808
701.478 0.017926 0.0261826
701.478 0.0211475 0.0288013
701.478 0.0252605 0.0348378
701.928 0.0175883 0.0269052
701.928 0.0170987 0.0192657
701.928 0.0200495 0.0227769
701.928 0.01991 0.0244049
701.928 0.0203098 0.0258283
701.928 0.021517 0.027332
701.928 0.0270065 0.033711
701.928 0.0361736 0.0446484
702.328 0.0157023 0.0237869
702.328 0.0218325 0.0232827
702.328 0.0210252 0.0229765
702.328 0.0231062 0.0238487
702.328 0.0135482 0.0182906
702.328 0.0139216 0.0194604
702.328 0.0137968 0.0190935
702.328 0.0145646 0.0186296
702.728 0.0287907 0.0416447
702.728 0.0235945 0.0338434
702.728 0.0265002 0.030511
702.728 0.0246849 0.0272763
702.728 0.0189301 0.0276553
702.728 0.0228653 0.0315162
702.728 0.021958 0.0298012
702.728 0.0246369 0.0317621
703.127 0.0184353 0.0314625
703.127 0.0204342 0.0293277
703.127 0.0203594 0.0242536
703.127 0.0200634 0.0227972
703.127 0.0176984 0.0252471
703.127 0.015718 0.0225601
703.127 0.0165423 0.0229347
703.127 0.0154598 0.0224235
703.527 0.017949 0.0262316
703.527 0.0184646 0.0274809
703.527 0.0169207 0.0209966
703.527 0.0157179 0.0201191
703.527 0.0152645 0.0191029
703.527 0.0156291 0.0202719
703.527 0.0159289 0.020948
703.527 0.0150803 0.0196729
703.878 0.0173277 0.0289416
703.878 0.0169342 0.0227757
703.878 0.0166682 0.0221563
703.878 0.016234 0.0222416
703.878 0.0152274 0.0195709
703.878 0.0149827 0.0205002
703.878 0.0146934 0.0189515
704.227 0.0174538 0.0276356
704.227 0.0201968 0.0277966
704.227 0.0188907 0.0233685
704.227 0.0193689 0.0248824
704.227 0.017654 0.0226561
704.227 0.0175172 0.023158
704.227 0.0169089 0.0240093
704.578 0.0187705 0.0297877
704.578 0.0219535 0.0296281
704.578 0.0198125 0.024256
704.578 0.0193162 0.0253311
704.578 0.0195858 0.0261532
704.578 0.0181627 0.0260796
704.578 0.0204846 0.0290808
704.927 0.0210239 0.0307436
704.927 0.021005 0.0286919
704.927 0.0206716 0.025009
704.927 0.0188094 0.0234855
704.927 0.0185245 0.0232352
704.927 0.0187999 0.0239461
704.927 0.0195628 0.0242092
705.278 0.0221176 0.0283158
705.278 0.0203841 0.0268572
705.278 0.0198437 0.0239508
705.278 0.0184825 0.0227895
705.278 0.0194824 0.0238695
705.278 0.0211633 0.0233821
705.577 0.0216873 0.0255997
705.577 0.0210504 0.0249412
705.577 0.0201515 0.0245043
705.577 0.0187847 0.024872
705.577 0.018766 0.0241356
705.577 0.0190042 0.0245326
705.877 0.0210233 0.0285461
705.877 0.0205714 0.0244749
705.877 0.0194199 0.0250314
705.877 0.0184385 0.0229428
705.877 0.0184414 0.0257173
705.877 0.0182837 0.0256526
706.178 0.0234595 0.0281799
706.178 0.0213189 0.0253486
706.178 0.0205601 0.025076
706.178 0.0206291 0.0242867
706.178 0.0191431 0.0273828
706.178 0.0183971 0.0271108
706.477 0.0208776 0.0272902
706.477 0.025159 0.0248031
706.477 0.0235307 0.0250979
706.477 0.0226555 0.0252447
706.477 0.0209963 0.0280702
706.477 0.0210102 0.0278306
706.777 0.023645 0.0284572
706.777 0.0234874 0.0259964
706.777 0.0226564 0.0257818
706.777 0.0227448 0.0255173
706.777 0.0221138 0.0277398
706.777 0.023886 0.0297562
707.077 0.0232858 0.0292876
707.077 0.0233862 0.0256479
707.077 0.0230707 0.0246338
707.077 0.0230303 0.0262285
707.077 0.0219562 0.0283561
707.077 0.0231766 0.0287821
707.377 0.0243286 0.0297832
707.377 0.0242496 0.0291577
707.377 0.0242642 0.0269632
707.377 0.0253076 0.0272296
707.377 0.0285739 0.0317014
707.377 0.0294482 0.0324258
707.677 0.0250665 0.029465
707.677 0.0244167 0.0274122
707.677 0.0247638 0.0267937
707.677 0.025779 0.026112
707.677 0.0264569 0.029482
707.677 0.025863 0.0299587
707.977 0.0245254 0.0304093
707.977 0.024342 0.0267332
707.977 0.0259621 0.0264571
707.977 0.0272144 0.0267858
707.977 0.0272072 0.0301668
707.977 0.0276412 0.0309631
708.277 0.0243893 0.0260292
708.277 0.0256986 0.027389
708.277 0.0283237 0.0282236
708.277 0.0281387 0.0279388
708.277 0.0288982 0.0311311
708.277 0.0266582 0.0325466
708.577 0.0252626 0.0274548
708.577 0.0264586 0.0268855
708.577 0.0275465 0.028912
708.577 0.0280157 0.0283615
708.577 0.0269889 0.0305033
708.577 0.026491 0.0328414
708.877 0.0263291 0.0285415
708.877 0.0269454 0.0293816
708.877 0.0279928 0.0308224
708.877 0.0288095 0.0307983
708.877 0.0286167 0.0339832
708.877 0.0286197 0.0354319
709.178 0.0253865 0.0292059
709.178 0.0264424 0.0291161
709.178 0.0297394 0.0290822
709.178 0.0287829 0.0314436
709.178 0.025184 0.0318822
709.178 0.0265758 0.0308981
709.478 0.0255041 0.0285633
709.478 0.0256644 0.0278902
709.478 0.0255342 0.0296746
709.478 0.0242151 0.0283815
709.478 0.0246128 0.0300466
709.478 0.0249989 0.0308961
709.777 0.0255487 0.0275532
709.777 0.026829 0.0278766
709.777 0.0297068 0.0264494
709.777 0.0207078 0.0262475
709.777 0.0196465 0.0244546
709.777 0.0208207 0.0241559
710.077 0.0216777 0.027327
710.077 0.0230215 0.0251981
710.077 0.0184386 0.0237175
710.077 0.0209725 0.0213315
710.077 0.0212151 0.0224864
710.077 0.022786 0.0223075
710.377 0.0245109 0.0258136
710.377 0.0271382 0.0250185
710.377 0.0226563 0.0206328
710.377 0.0201407 0.0213675
710.377 0.0205093 0.0220556
710.377 0.0225746 0.0222873
710.677 0.0246587 0.0244863
710.677 0.0274775 0.0241583
710.677 0.0191736 0.0201839
710.677 0.0178148 0.0199209
710.677 0.0187591 0.0204357
710.677 0.0213783 0.0210456
710.977 0.0247062 0.0261822
710.977 0.0274556 0.0257713
710.977 0.0209121 0.0217495
710.977 0.021493 0.0199289
710.977 0.0211183 0.0212886
710.977 0.0222828 0.0210434
711.277 0.0215605 0.0240431
711.277 0.0189228 0.0208476
711.277 0.0195679 0.0180664
711.277 0.0204236 0.0189479
711.277 0.0200653 0.0197988
711.277 0.021363 0.0216878
711.577 0.0197889 0.0254405
711.577 0.0203788 0.0218913
711.577 0.0202369 0.018562
711.577 0.0203848 0.0189509
711.577 0.0208611 0.0202685
711.577 0.0200177 0.01868
711.877 0.0190253 0.0239917
711.877 0.0204954 0.0205052
711.877 0.0195914 0.0158354
711.877 0.0194213 0.0172337
711.877 0.0179016 0.0162
711.877 0.017612 0.0163244
711.877 0.0199859 0.0157278
712.227 0.0229481 0.0220539
712.227 0.019402 0.0143162
712.227 0.017532 0.0146927
712.227 0.0174688 0.0158445
712.227 0.0186102 0.0161322
712.227 0.019749 0.016236
712.227 0.022746 0.0180764
712.577 0.0178769 0.018614
712.577 0.0178728 0.0132594
712.577 0.0160526 0.013538
712.577 0.0168901 0.0138215
712.577 0.0197834 0.0136958
712.577 0.0213218 0.0144047
712.577 0.0212113 0.0152254
712.927 0.0185143 0.0126823
712.927 0.0153296 0.0123962
712.927 0.0149355 0.012133
712.927 0.0164278 0.01204
712.927 0.0197399 0.0119062
712.927 0.0192326 0.0097148
712.927 0.018369 0.0108359
713.327 0.0169173 0.0121457
713.327 0.0138755 0.0110922
713.327 0.0107549 0.00832463
713.327 0.0145886 0.0107138
713.327 0.0184343 0.0105894
713.327 0.0235905 0.0141797
713.327 0.0249263 0.0170468
713.327 0.0273751 0.0325007
713.727 0.0162037 0.010402
713.727 0.0168393 0.0145807
713.727 0.0206748 0.020915
713.727 0.0191807 0.0170019
713.727 0.0177977 0.0106415
713.727 0.0204527 0.0119069
713.727 0.0200179 0.0112152
713.727 0.0189284 0.0199822
714.127 0.0197066 0.0197232
714.127 0.0163398 0.0170472
714.127 0.0154466 0.01769
714.127 0.0138968 0.0118574
714.127 0.0192155 0.0177927
714.127 0.0232839 0.0173204
714.127 0.0243404 0.0203443
714.127 0.031708 0.0298204
714.526 0.0209385 0.00799018
714.526 0.0153924 0.00995092
714.526 0.0106457 0.00879599
714.526 0.0122073 0.00902106
714.526 0.0197899 0.00937011
714.526 0.0225667 0.00884697
714.526 0.0240062 0.0113533
714.526 0.0187181 0.0125316
714.926 0.0195301 0.0105516
714.926 0.0147255 0.0106465
714.926 0.0105167 0.00993994
714.926 0.013961 0.0109939
714.926 0.0171658 0.00985236
714.926 0.01869 0.0117343
714.926 0.0237922 0.012955
714.926 0.0203203 0.0203472
715.327 0.0165714 0.0140332
715.327 0.013121 0.0118577
715.327 0.0129249 0.0127548
715.327 0.015012 0.0122791
715.327 0.0197374 0.0117588
715.327 0.0212774 0.0139019
715.327 0.0182201 0.0193511
715.327 0.0168149 0.0209796
715.677 0.0137402 0.0101134
715.677 0.0106996 0.0102145
715.677 0.0130259 0.0105796
715.677 0.0157998 0.0100037
715.677 0.0154886 0.0109535
715.677 0.0138123 0.0134007
715.677 0.0114503 0.0220412
716.026 0.0111556 0.0103899
716.026 0.0113282 0.0104671
716.026 0.0137002 0.0104947
716.026 0.0118036 0.010494
716.026 0.0122019 0.0102836
716.026 0.0133416 0.0133404
716.026 0.0129177 0.0220651
716.376 0.0120327 0.0108805
716.376 0.0125844 0.0104078
716.376 0.0138026 0.0102696
716.376 0.0136092 0.0108814
716.376 0.014919 0.0110299
716.376 0.0143961 0.0140177
716.376 0.0125804 0.0226262
716.726 0.0124647 0.0110425
716.726 0.0142603 0.0108889
716.726 0.0155421 0.0109071
716.726 0.0169124 0.0114913
716.726 0.0197895 0.0116833
716.726 0.0170755 0.0149332
716.726 0.0141056 0.0231826
717.076 0.0126678 0.0106081
717.076 0.0130858 0.0116699
717.076 0.013828 0.0118291
717.076 0.0157949 0.0122558
717.076 0.0199305 0.0128128
717.076 0.0174103 0.0149318
717.076 0.0153219 0.0225594
717.426 0.0116101 0.0120209
717.426 0.0121529 0.0118115
717.426 0.0144185 0.0115313
717.426 0.0186814 0.0120028
717.426 0.0217451 0.0122654
717.426 0.0198767 0.0146748
717.426 0.0163115 0.0233746
717.776 0.0135504 0.0107418
717.776 0.0151986 0.0109612
717.776 0.0146599 0.0111637
717.776 0.0205015 0.0123169
717.776 0.0240387 0.0122988
717.776 0.0214309 0.0142519
717.776 0.0193333 0.0135194
718.126 0.0172842 0.0111829
718.126 0.0171442 0.0112973
718.126 0.0162524 0.011391
718.126 0.0207177 0.0118756
718.126 0.0250037 0.0123836
718.126 0.0231484 0.0151672
718.126 0.0273407 0.0232069
718.526 0.0238343 0.0130618
718.526 0.0207942 0.0130392
718.526 0.0176613 0.0129435
718.526 0.015666 0.0129187
718.526 0.0199481 0.0119993
718.526 0.0262692 0.0126401
718.526 0.0266015 0.0150386
718.526 0.0277161 0.0230352
718.926 0.026217 0.0174629
718.926 0.0231406 0.0158541
718.926 0.0154891 0.0142291
718.926 0.0152187 0.0132974
718.926 0.0209092 0.0127385
718.926 0.0297697 0.0147437
718.926 0.0286556 0.0165184
718.926 0.0302921 0.0259617
719.326 0.0332147 0.0217164
719.326 0.0226013 0.0179941
719.326 0.0160745 0.0143088
719.326 0.0204706 0.0143599
719.326 0.0287862 0.0194929
719.326 0.0292267 0.0190133
719.326 0.0369401 0.0184315
719.326 0.0333039 0.0233328
719.726 0.0320978 0.0205802
719.726 0.0241944 0.0195165
719.726 0.020664 0.0192668
719.726 0.0162186 0.0146131
719.726 0.0204195 0.0147121
719.726 0.028385 0.0154129
719.726 0.0307705 0.0186921
719.726 0.0327422 0.0249554
720.126 0.0282717 0.0163045
720.126 0.0243111 0.0144587
720.126 0.0170031 0.013952
720.126 0.0163761 0.0135927
720.126 0.0237762 0.0146518
720.126 0.0266455 0.0160628
720.126 0.0265817 0.0193981
720.126 0.0285083 0.02514
720.526 0.0232945 0.0159777
720.526 0.0211611 0.0147336
720.526 0.0204981 0.0150529
720.526 0.019618 0.0143089
720.526 0.0230833 0.0154218
720.526 0.0217918 0.0167171
720.526 0.0221314 0.0191904
720.526 0.0193265 0.0262596
720.926 0.0158689 0.0163095
720.926 0.0179731 0.0153119
720.926 0.0198395 0.0147605
